SEQ1,SEQ2,PROT_PERCENTID,CDNA_PERCENTID,Ka,Ks,Ka/Ks
XP_004874450.1,ENSCPOP00000000658,95.25,91.67,0.023,0.3253,0.07066
XP_004835533.1,ENSCPOP00000006580,91.93,90.62,0.0376,0.5319,0.07065
XP_004873055.1,ENSCPOP00000000290,94.59,92.04,0.026,0.3688,0.07063
XP_004843646.1,ENSCPOP00000011581,97.97,95.65,0.0099,0.1396,0.07063
XP_004841950.1,ENSCPOP00000008240,94.95,90.91,0.0242,0.3427,0.07061
XP_004867183.1,ENSCPOP00000016092,94.87,92.02,0.0242,0.3423,0.07061
XP_004845707.1,ENSCPOP00000019608,94,91.73,0.0287,0.4066,0.07061
XP_004843680.1,ENSCPOP00000009852,94.54,93.01,0.0243,0.3437,0.0706
XP_004837204.1,ENSCPOP00000009112,97.28,95.56,0.0121,0.1715,0.07057
XP_004836390.1,ENSCPOP00000014764,96.9,94.11,0.0148,0.2097,0.07057
XP_004847055.1,ENSCPOP00000001844,95.29,90.65,0.0241,0.3421,0.07055
XP_004859670.1,ENSCPOP00000018103,94.2,94.05,0.0247,0.351,0.07052
XP_004851923.1,ENSCPOP00000012031,95.07,91.52,0.0252,0.3572,0.07051
XP_004866029.1,ENSCPOP00000020666,92.86,87.5,0.0392,0.5563,0.0705
XP_004873842.1,ENSCPOP00000007655,95.96,93.95,0.0181,0.2568,0.07042
XP_004841789.1,ENSCPOP00000012664,96.94,93.41,0.0161,0.229,0.07042
XP_004851958.1,ENSCPOP00000006364,97.35,94.24,0.0137,0.1947,0.0704
XP_004857034.1,ENSCPOP00000002859,97.28,94.66,0.0129,0.1826,0.07039
XP_004849751.1,ENSCPOP00000000191,97.17,93.69,0.0169,0.2404,0.07034
XP_004849163.1,ENSCPOP00000005323,89.89,88.16,0.0564,0.8015,0.07032
XP_004858799.1,ENSCPOP00000018924,96.21,93.52,0.0206,0.2934,0.07029
XP_004849757.1,ENSCPOP00000002905,97.2,94.55,0.0145,0.207,0.07028
XP_004860199.1,ENSCPOP00000002540,94.48,90.59,0.0335,0.4769,0.07024
XP_004862536.1,ENSCPOP00000012604,96.61,93.86,0.0161,0.2299,0.07024
XP_004856510.1,ENSCPOP00000005080,96.69,94.2,0.0152,0.2169,0.0702
XP_004870748.1,ENSCPOP00000007136,97.62,94.15,0.0158,0.2247,0.07019
XP_004856345.1,ENSCPOP00000010240,94.42,92.07,0.0268,0.3813,0.07018
XP_004840596.1,ENSCPOP00000003194,92.59,93.42,0.0294,0.4199,0.07012
XP_004856013.1,ENSCPOP00000003120,96.57,92.19,0.0229,0.3259,0.07011
XP_004835758.1,ENSCPOP00000011315,97.49,94.58,0.0126,0.1795,0.07003
XP_004862738.1,ENSCPOP00000015220,91.57,85.76,0.0557,0.7959,0.07002
XP_004850480.1,ENSCPOP00000000724,94.56,91.91,0.0256,0.3661,0.06999
XP_004864080.1,ENSCPOP00000007021,97.67,96.09,0.0106,0.152,0.06998
XP_004836394.1,ENSCPOP00000005228,97.82,94.76,0.0128,0.1829,0.06996
XP_004863710.1,ENSCPOP00000006885,94.7,91.28,0.0245,0.3506,0.06992
XP_004836740.1,ENSCPOP00000019799,90.19,88.21,0.0472,0.6759,0.06991
XP_004849647.1,ENSCPOP00000017828,89.52,88.66,0.0489,0.6996,0.0699
XP_004866013.1,ENSCPOP00000006347,92.37,91.38,0.0342,0.489,0.06989
XP_004844658.1,ENSCPOP00000018106,95.94,93.48,0.0184,0.2638,0.06987
XP_004852217.1,ENSCPOP00000004999,96.84,93.73,0.0153,0.2191,0.06984
XP_004856291.1,ENSCPOP00000000897,94.66,91.1,0.0256,0.3666,0.06981
XP_004848845.1,ENSCPOP00000011318,92.64,89.15,0.0436,0.6251,0.06981
XP_004837081.1,ENSCPOP00000009257,95.39,93.06,0.0207,0.2963,0.0698
XP_004845060.1,ENSCPOP00000003907,98.45,97.06,0.0073,0.1046,0.06977
XP_004858426.1,ENSCPOP00000003224,98.17,96.48,0.0085,0.1213,0.06971
XP_004864949.1,ENSCPOP00000002291,96.71,93.74,0.0159,0.2288,0.0697
XP_004871500.1,ENSCPOP00000005057,92.47,90.68,0.0329,0.4719,0.06967
XP_004858488.1,ENSCPOP00000005436,96.88,93.76,0.0151,0.2162,0.06966
XP_004862930.1,ENSCPOP00000014300,97.2,95.24,0.0131,0.1881,0.06966
XP_004861696.1,ENSCPOP00000005723,96.8,93.52,0.0158,0.2274,0.06965
XP_004843310.1,ENSCPOP00000009413,96.2,91.85,0.0255,0.3663,0.06965
XP_004845910.1,ENSCPOP00000012168,95.24,92.77,0.0214,0.3071,0.06965
XP_004869741.1,ENSCPOP00000019136,94.51,91.05,0.0289,0.4151,0.06965
XP_004837116.1,ENSCPOP00000005471,96.79,93.65,0.017,0.2439,0.06964
XP_004837310.1,ENSCPOP00000012509,97.04,94.64,0.0136,0.1957,0.06964
XP_004840480.1,ENSCPOP00000019573,93.54,93.62,0.0293,0.4201,0.06964
XP_004870435.1,ENSCPOP00000010490,97.75,94.95,0.0123,0.1769,0.06961
XP_004851215.1,ENSCPOP00000013062,93.78,88.74,0.0318,0.4562,0.0696
XP_004836181.1,ENSCPOP00000003003,97.7,94.76,0.0115,0.1659,0.06957
XP_004870017.1,ENSCPOP00000006945,92.73,89.24,0.0341,0.4909,0.06955
XP_004844273.1,ENSCPOP00000008388,98.07,96.78,0.0085,0.1216,0.06952
XP_004854510.1,ENSCPOP00000012053,98.02,96.03,0.0093,0.1337,0.06951
XP_004859799.1,ENSCPOP00000007647,94.67,92.06,0.0238,0.3433,0.06948
XP_004834746.1,ENSCPOP00000008708,94.16,91.44,0.0279,0.402,0.06942
XP_004852088.1,ENSCPOP00000005868,95.45,93.23,0.0222,0.3195,0.06941
XP_004866923.1,ENSCPOP00000018465,93.77,89.38,0.0342,0.494,0.06933
XP_004845595.1,ENSCPOP00000002080,97.4,94.16,0.013,0.1874,0.06932
XP_004871323.1,ENSCPOP00000019453,94.87,91.92,0.0241,0.3473,0.06931
XP_004865040.1,ENSCPOP00000017813,89.56,83.39,0.0529,0.7636,0.0693
XP_004860404.1,ENSCPOP00000003174,95.67,92.53,0.0212,0.3054,0.06928
XP_004836508.1,ENSCPOP00000002500,95.09,93.22,0.0213,0.3074,0.06924
XP_004866875.1,ENSCPOP00000015829,90.3,87.78,0.0525,0.759,0.06923
XP_004852678.1,ENSCPOP00000016998,96.04,93.73,0.0196,0.2827,0.06921
XP_004840128.1,ENSCPOP00000010640,97.12,94.36,0.0138,0.199,0.06917
XP_004850871.1,ENSCPOP00000004084,92.13,91.16,0.0372,0.5377,0.06916
XP_004870477.1,ENSCPOP00000004180,98.48,96.8,0.0072,0.1048,0.06913
XP_004845826.1,ENSCPOP00000010378,97.03,92.59,0.0186,0.269,0.06913
XP_004839329.1,ENSCPOP00000012541,97.95,96.17,0.0094,0.1366,0.06912
XP_004841907.1,ENSCPOP00000001043,96.53,93.8,0.0162,0.234,0.0691
XP_004870703.1,ENSCPOP00000011806,95.88,93.54,0.0186,0.2696,0.0691
XP_004868697.1,ENSCPOP00000000501,96.75,93.68,0.016,0.231,0.06909
XP_004844755.1,ENSCPOP00000011430,96.85,94.35,0.015,0.2164,0.06909
XP_004862585.1,ENSCPOP00000006512,95.33,90.97,0.023,0.3331,0.06906
XP_004864047.1,ENSCPOP00000000106,97.3,94.31,0.0134,0.1943,0.06905
XP_004871482.1,ENSCPOP00000005261,97.06,92.65,0.0178,0.2582,0.069
XP_004849512.1,ENSCPOP00000007548,96.98,92.33,0.0187,0.2711,0.06897
XP_004859920.1,ENSCPOP00000013466,89.14,86.29,0.0632,0.9162,0.06897
XP_004848279.1,ENSCPOP00000013951,96.85,93.35,0.0162,0.235,0.06896
XP_004842388.1,ENSCPOP00000015662,97.88,95.16,0.0114,0.1658,0.06893
XP_004840855.1,ENSCPOP00000000397,98.51,96.35,0.0092,0.1329,0.06887
XP_004867712.1,ENSCPOP00000009904,97.37,94.91,0.0123,0.1782,0.06885
XP_004849655.1,ENSCPOP00000020686,89.94,88.76,0.0491,0.7132,0.06883
XP_004866262.1,ENSCPOP00000003798,89.53,88.31,0.0472,0.6859,0.06878
XP_004841574.1,ENSCPOP00000007840,91.94,87.63,0.0401,0.5836,0.06878
XP_004854939.1,ENSCPOP00000019563,93.49,89.27,0.0322,0.4679,0.06878
XP_004838437.1,ENSCPOP00000007993,97.52,94.5,0.0123,0.1783,0.06877
XP_004874430.1,ENSCPOP00000012877,92.55,88.39,0.0388,0.5641,0.06874
XP_004842094.1,ENSCPOP00000002606,96.59,94.59,0.0151,0.2196,0.06872
XP_004859328.1,ENSCPOP00000019232,89.4,88.55,0.0503,0.7325,0.06869
XP_004857572.1,ENSCPOP00000001914,96.19,92.23,0.0188,0.2739,0.06868
XP_004863980.1,ENSCPOP00000008989,92.44,89.91,0.0349,0.5084,0.06865
XP_004845175.1,ENSCPOP00000017169,93.43,92.02,0.0304,0.4433,0.06865
XP_004850518.1,ENSCPOP00000017551,95.35,95.02,0.02,0.2913,0.06861
XP_004860026.1,ENSCPOP00000000951,95.87,93.48,0.019,0.2777,0.06859
XP_004834108.1,ENSCPOP00000010277,95.89,92.49,0.0199,0.2903,0.06855
XP_004855151.1,ENSCPOP00000002773,94.15,92.73,0.025,0.365,0.06851
XP_004837458.1,ENSCPOP00000013775,96.11,93.06,0.0182,0.2657,0.06851
XP_004860260.1,ENSCPOP00000014094,94.32,90.91,0.0258,0.3759,0.06851
XP_004839372.1,ENSCPOP00000012242,98.29,96.58,0.0098,0.1425,0.06849
XP_004854572.1,ENSCPOP00000001468,96.04,91.37,0.0217,0.3168,0.06848
XP_004837386.1,ENSCPOP00000003900,96.76,94.48,0.0154,0.2248,0.06848
XP_004852188.1,ENSCPOP00000013549,94.77,92.2,0.0246,0.3599,0.06848
XP_004869493.1,ENSCPOP00000000306,96.72,92.09,0.0182,0.2663,0.06846
XP_004861898.1,ENSCPOP00000001499,96.38,92.83,0.0194,0.2828,0.06845
XP_004872890.1,ENSCPOP00000013220,97.97,95.27,0.0101,0.1473,0.06843
XP_004840988.1,ENSCPOP00000013277,91.88,90.88,0.0388,0.5677,0.06843
XP_004853584.1,ENSCPOP00000010128,92.76,89.06,0.0345,0.5045,0.06842
XP_004860381.1,ENSCPOP00000012070,96.86,93.11,0.016,0.2337,0.0684
XP_004866712.1,ENSCPOP00000008192,92.89,89,0.0345,0.5051,0.06839
XP_004864170.1,ENSCPOP00000009821,95.06,90.53,0.0282,0.4131,0.06838
XP_004851213.1,ENSCPOP00000019124,28.61,44.15,0.8485,12.4088,0.06838
XP_004838998.1,ENSCPOP00000005541,95.74,92.4,0.0202,0.2949,0.06836
XP_004836537.1,ENSCPOP00000000816,96.24,92.64,0.0178,0.2611,0.06835
XP_004863085.1,ENSCPOP00000010039,97,94.07,0.0147,0.2148,0.06829
XP_004858641.1,ENSCPOP00000015204,94.74,91.23,0.0244,0.3578,0.06829
XP_004869993.1,ENSCPOP00000012195,89.66,87.16,0.0501,0.7346,0.06827
XP_004850879.1,ENSCPOP00000006441,95.76,93.18,0.0203,0.2969,0.06824
XP_004841711.1,ENSCPOP00000007107,95.98,92.36,0.019,0.2782,0.06824
XP_004868486.1,ENSCPOP00000000503,90.47,89.03,0.0437,0.6403,0.0682
XP_004838671.1,ENSCPOP00000020610,95.48,93.23,0.0247,0.3621,0.06819
XP_004864531.1,ENSCPOP00000003833,96.81,93.89,0.0155,0.2274,0.06818
XP_004862244.1,ENSCPOP00000016011,94.3,93.67,0.0238,0.3487,0.06818
XP_004839446.1,ENSCPOP00000016391,97.59,97.02,0.0109,0.1596,0.06816
XP_004848716.1,ENSCPOP00000000776,97.75,94.69,0.0126,0.1846,0.06813
XP_004838382.1,ENSCPOP00000005559,97.08,93.98,0.0146,0.2145,0.06812
XP_004851533.1,ENSCPOP00000008750,95.49,92.3,0.0222,0.3252,0.06812
XP_004854513.1,ENSCPOP00000016974,94.67,92.13,0.0236,0.3461,0.06812
XP_004849907.1,ENSCPOP00000014320,95.42,93.36,0.0239,0.3512,0.06808
XP_004836615.1,ENSCPOP00000013254,97.98,94.44,0.0124,0.1822,0.06807
XP_004859983.1,ENSCPOP00000013910,99.08,97.85,0.0045,0.0654,0.06807
XP_004849995.1,ENSCPOP00000003189,93.89,91.6,0.0275,0.4047,0.06803
XP_004836636.1,ENSCPOP00000021020,92,87.33,0.0446,0.6564,0.06802
XP_004862465.1,ENSCPOP00000009066,92.93,88.38,0.0333,0.489,0.068
XP_004874262.1,ENSCPOP00000001132,97.09,94.98,0.0132,0.1941,0.06797
XP_004867147.1,ENSCPOP00000000950,95.52,92.8,0.0204,0.3,0.06796
XP_004845731.1,ENSCPOP00000005680,92.42,89.89,0.0407,0.5983,0.06796
XP_004856957.1,ENSCPOP00000013168,97.74,95.62,0.0111,0.1631,0.06795
XP_004860417.1,ENSCPOP00000014149,96.4,93.11,0.0176,0.2593,0.06791
XP_004861978.1,ENSCPOP00000013627,97.21,93.99,0.0139,0.2052,0.06789
XP_004868942.1,ENSCPOP00000003048,97.22,94.81,0.0127,0.1878,0.06787
XP_004871955.1,ENSCPOP00000006767,97.07,93.5,0.0163,0.2409,0.0678
XP_004871612.1,ENSCPOP00000004656,97.52,94.17,0.0134,0.1974,0.06779
XP_004866768.1,ENSCPOP00000011396,93.86,91.81,0.0284,0.42,0.0677
XP_004843782.1,ENSCPOP00000003569,95.9,93.97,0.0188,0.278,0.06769
XP_004851746.1,ENSCPOP00000001717,94.5,90.93,0.0278,0.4114,0.06767
XP_004853167.1,ENSCPOP00000003128,97.96,96.87,0.0087,0.1288,0.06766
XP_004868198.1,ENSCPOP00000003519,96.49,93.72,0.0162,0.2396,0.06766
XP_004870624.1,ENSCPOP00000004491,91.81,89.35,0.04,0.5918,0.06764
XP_004865758.1,ENSCPOP00000011630,90.79,87.21,0.0607,0.897,0.06764
XP_004851220.1,ENSCPOP00000003961,94.52,90.97,0.0288,0.4262,0.06762
XP_004860396.1,ENSCPOP00000020433,93.89,92.39,0.0283,0.418,0.0676
XP_004844035.1,ENSCPOP00000009282,88.6,87.56,0.0546,0.8077,0.06758
XP_004837608.1,ENSCPOP00000012378,95.42,93.24,0.0208,0.3085,0.06754
XP_004859615.1,ENSCPOP00000017990,91.26,90.15,0.0376,0.5572,0.06754
XP_004835985.1,ENSCPOP00000000170,97.25,94.4,0.0132,0.1952,0.06753
XP_004869431.1,ENSCPOP00000016314,96.89,93.9,0.016,0.2376,0.06753
XP_004853622.1,ENSCPOP00000012367,92.47,90.22,0.035,0.5178,0.06751
XP_004836550.1,ENSCPOP00000009249,97.26,93.92,0.0146,0.216,0.06746
XP_004836426.1,ENSCPOP00000006084,97.37,93.13,0.0155,0.2302,0.06744
XP_004860388.1,ENSCPOP00000002986,97.86,95,0.0107,0.1592,0.06737
XP_004843825.1,ENSCPOP00000009452,96.17,93.23,0.0177,0.2632,0.06736
XP_004861838.1,ENSCPOP00000004482,94.12,89.92,0.0302,0.4495,0.06726
XP_004858681.1,ENSCPOP00000007732,92.84,87.96,0.0369,0.5483,0.06726
XP_004874433.1,ENSCPOP00000003311,95.92,91.19,0.0207,0.3076,0.06724
XP_004863152.1,ENSCPOP00000007520,97.22,93.98,0.0135,0.2005,0.06722
XP_004844836.1,ENSCPOP00000006584,92.06,91.36,0.0337,0.5007,0.06721
XP_004849988.1,ENSCPOP00000008941,96.99,93.74,0.0145,0.2155,0.0672
XP_004860815.1,ENSCPOP00000008873,94.78,93.04,0.0232,0.346,0.06719
XP_004848293.1,ENSCPOP00000018232,96.86,93.72,0.0157,0.2335,0.06719
XP_004849924.1,ENSCPOP00000018578,98.24,96.08,0.0086,0.1274,0.06718
XP_004846733.1,ENSCPOP00000020387,93.64,90.3,0.0406,0.6041,0.06717
XP_004850048.1,ENSCPOP00000002152,94.71,90.68,0.0252,0.3746,0.06716
XP_004850700.1,ENSCPOP00000006383,95.7,93.91,0.0186,0.2773,0.06716
XP_004835426.1,ENSCPOP00000008413,93.25,90.39,0.0309,0.4603,0.06716
XP_004861428.1,ENSCPOP00000008183,96.73,92.81,0.0166,0.2468,0.06713
XP_004849516.1,ENSCPOP00000007540,95.21,92.29,0.0242,0.3611,0.06712
XP_004863653.1,ENSCPOP00000014694,93.9,92.23,0.0281,0.4188,0.06707
XP_004858515.1,ENSCPOP00000001578,96.3,92.67,0.0184,0.2745,0.06705
XP_004841735.1,ENSCPOP00000002496,94.92,91.61,0.0249,0.3712,0.06705
XP_004858870.1,ENSCPOP00000011127,97.67,93.52,0.0131,0.1959,0.06705
XP_004845883.1,ENSCPOP00000016183,93.98,89.16,0.0245,0.3657,0.06704
XP_004867783.1,ENSCPOP00000009350,94.55,90.67,0.0334,0.4976,0.06703
XP_004858341.1,ENSCPOP00000012312,98.26,96.16,0.0084,0.1252,0.06703
XP_004844155.1,ENSCPOP00000012540,89.05,88.74,0.0522,0.7784,0.06701
XP_004845914.1,ENSCPOP00000001749,96.7,92.14,0.0191,0.2851,0.06699
XP_004847401.1,ENSCPOP00000015096,91.01,90.1,0.044,0.6568,0.06698
XP_004861115.1,ENSCPOP00000020329,94.53,91.24,0.0268,0.401,0.06694
XP_004863111.1,ENSCPOP00000002686,96.92,93.83,0.0154,0.2308,0.06693
XP_004841439.1,ENSCPOP00000002676,97.29,93.93,0.0151,0.2261,0.0669
XP_004871209.1,ENSCPOP00000004379,94.43,91.49,0.0254,0.3794,0.0669
XP_004870864.1,ENSCPOP00000007060,97.86,94.76,0.0134,0.1997,0.0669
XP_004868693.1,ENSCPOP00000007677,95.8,93.51,0.0209,0.3127,0.06689
XP_004841874.1,ENSCPOP00000020348,95.64,92.25,0.0205,0.3057,0.06689
XP_004865598.1,ENSCPOP00000002091,93.36,90.56,0.0329,0.4917,0.06685
XP_004848609.1,ENSCPOP00000002046,97.42,94.17,0.0137,0.2053,0.06684
XP_004837790.1,ENSCPOP00000020629,96.39,93.92,0.0166,0.2478,0.06683
XP_004853964.1,ENSCPOP00000002516,96.8,93.33,0.0154,0.2308,0.06681
XP_004840227.1,ENSCPOP00000001566,95.74,91.48,0.0216,0.3241,0.06679
XP_004859488.1,ENSCPOP00000011086,85.33,86.84,0.0715,1.071,0.06676
XP_004849124.1,ENSCPOP00000017295,94.48,91.74,0.026,0.3898,0.06676
XP_004841712.1,ENSCPOP00000003262,97.94,95.19,0.0109,0.1629,0.06675
XP_004838773.1,ENSCPOP00000005307,97.42,95.02,0.0118,0.1773,0.06675
XP_004859914.1,ENSCPOP00000016197,92.42,89.52,0.0403,0.6042,0.06675
XP_004834603.1,ENSCPOP00000004568,95.97,91.19,0.0224,0.3361,0.06672
XP_004855552.1,ENSCPOP00000005472,92.83,90.44,0.0338,0.5064,0.06671
XP_004853577.1,ENSCPOP00000002014,97.3,94.41,0.0137,0.2051,0.06666
XP_004865537.1,ENSCPOP00000018358,75.11,77.13,0.1573,2.3596,0.06665
XP_004847293.1,ENSCPOP00000007495,94.4,90.37,0.0269,0.4041,0.06663
XP_004835838.1,ENSCPOP00000000534,96.48,92.8,0.0175,0.2624,0.06662
XP_004862976.1,ENSCPOP00000002799,93.46,89.23,0.0316,0.4739,0.0666
XP_004840131.1,ENSCPOP00000011996,94.25,91.58,0.0293,0.4394,0.0666
XP_004837959.1,ENSCPOP00000003070,96.66,93.09,0.0166,0.2492,0.06657
XP_004864403.1,ENSCPOP00000000062,93.38,89.62,0.036,0.5417,0.06654
XP_004849670.1,ENSCPOP00000000627,97.31,94.16,0.0142,0.2142,0.06653
XP_004845369.1,ENSCPOP00000012704,95.55,92,0.0229,0.3444,0.06653
XP_004867996.1,ENSCPOP00000001553,97.98,95.01,0.0107,0.1609,0.06651
XP_004862793.1,ENSCPOP00000010691,97.97,95.85,0.0095,0.1425,0.06649
XP_004840468.1,ENSCPOP00000003527,95.32,92.81,0.024,0.3604,0.06648
XP_004837197.1,ENSCPOP00000018974,95.44,94.3,0.0191,0.287,0.06647
XP_004865768.1,ENSCPOP00000012514,91,89.8,0.0442,0.6656,0.06643
XP_004864839.1,ENSCPOP00000004308,97.52,94.78,0.0118,0.1777,0.06641
XP_004865250.1,ENSCPOP00000020991,97.75,94.96,0.0111,0.1671,0.06641
XP_004846433.1,ENSCPOP00000004792,95.89,92.97,0.0212,0.3194,0.0664
XP_004870301.1,ENSCPOP00000014637,96.98,93.64,0.0158,0.2379,0.0664
XP_004867540.1,ENSCPOP00000015876,97.6,95.28,0.0111,0.168,0.06632
XP_004863110.1,ENSCPOP00000002692,98.32,95.86,0.0095,0.1441,0.06626
XP_004872285.1,ENSCPOP00000007447,97.54,95.32,0.0113,0.1699,0.06626
XP_004862697.1,ENSCPOP00000002871,96.81,92.79,0.017,0.2566,0.06624
XP_004840723.1,ENSCPOP00000002034,97.49,95.23,0.0115,0.1744,0.06618
XP_004849804.1,ENSCPOP00000008660,97.58,94.47,0.0127,0.1918,0.06615
XP_004847546.1,ENSCPOP00000015154,86.36,86.11,0.074,1.1187,0.06614
XP_004868096.1,ENSCPOP00000011438,88.39,86.02,0.0706,1.0679,0.06611
XP_004839433.1,ENSCPOP00000008312,98.33,96.94,0.0075,0.1136,0.0661
XP_004850589.1,ENSCPOP00000019022,94.89,91.83,0.0295,0.4464,0.0661
XP_004844767.1,ENSCPOP00000006180,96.26,93.34,0.0183,0.2772,0.06608
XP_004868265.1,ENSCPOP00000008135,97.07,93.61,0.016,0.2429,0.06608
XP_004868034.1,ENSCPOP00000004880,94.74,91.05,0.0247,0.3731,0.06607
XP_004834509.1,ENSCPOP00000006531,97.85,95.09,0.0125,0.189,0.06606
XP_004871253.1,ENSCPOP00000020861,90.88,89.41,0.0423,0.6407,0.06603
XP_004843751.1,ENSCPOP00000016787,95.19,92.69,0.023,0.3484,0.06602
XP_004864692.1,ENSCPOP00000004701,93.7,89.59,0.034,0.5146,0.06598
XP_004868894.1,ENSCPOP00000007221,93.98,88.35,0.0355,0.5387,0.06598
XP_004874380.1,ENSCPOP00000015773,96.23,94.62,0.0189,0.2872,0.06596
XP_004847574.1,ENSCPOP00000017863,90.61,88.71,0.0433,0.6572,0.06592
XP_004846078.1,ENSCPOP00000016594,91.94,94.26,0.0323,0.4906,0.06588
XP_004844659.1,ENSCPOP00000001747,96.08,93.9,0.017,0.2583,0.06587
XP_004843810.1,ENSCPOP00000017439,92.19,91.19,0.035,0.5313,0.06585
XP_004835552.1,ENSCPOP00000003115,85.54,85.7,0.0737,1.1199,0.06584
XP_004850650.1,ENSCPOP00000007961,96.08,93.63,0.0179,0.2719,0.06578
XP_004842115.1,ENSCPOP00000004258,94.66,92.23,0.0235,0.3568,0.06575
XP_004864928.1,ENSCPOP00000019115,95.97,92.39,0.0189,0.2871,0.06575
XP_004845560.1,ENSCPOP00000011882,96.65,92.68,0.0172,0.2624,0.06574
XP_004842109.1,ENSCPOP00000000688,97.13,93.84,0.015,0.2285,0.06573
XP_004865314.1,ENSCPOP00000005280,98.61,97.31,0.0063,0.096,0.06572
XP_004844903.1,ENSCPOP00000010701,93.25,88.96,0.0314,0.4786,0.06569
XP_004846136.1,ENSCPOP00000001476,95.86,92.31,0.0205,0.3116,0.06566
XP_004855655.1,ENSCPOP00000001388,95.56,93.21,0.0218,0.3316,0.06565
XP_004843916.1,ENSCPOP00000018553,92.54,92.54,0.0316,0.4809,0.06561
XP_004851166.1,ENSCPOP00000010099,96.12,91.66,0.0214,0.3258,0.06559
XP_004868122.1,ENSCPOP00000005108,90.72,89.81,0.0434,0.6611,0.06558
XP_004847514.1,ENSCPOP00000007226,89.17,86.48,0.0519,0.7916,0.06554
XP_004870074.1,ENSCPOP00000012139,97.7,94.85,0.012,0.1828,0.06554
XP_004838267.1,ENSCPOP00000005333,95.33,92.64,0.0209,0.319,0.0655
XP_004871449.1,ENSCPOP00000019905,93.07,90.1,0.0363,0.555,0.06549
XP_004840477.1,ENSCPOP00000000174,94.64,91.24,0.0275,0.4198,0.06548
XP_004842172.1,ENSCPOP00000019555,93.56,90.76,0.0305,0.4666,0.06546
XP_004867033.1,ENSCPOP00000008469,93.6,89.7,0.033,0.5041,0.06542
XP_004874369.1,ENSCPOP00000012193,90.34,88.42,0.0464,0.71,0.06539
XP_004839927.1,ENSCPOP00000021240,86.17,86.82,0.0641,0.9803,0.06539
XP_004865447.1,ENSCPOP00000001798,91.81,89.6,0.0383,0.5858,0.06535
XP_004862314.1,ENSCPOP00000017435,95.88,93.32,0.0195,0.2977,0.06535
XP_004842620.1,ENSCPOP00000014978,96.34,93.09,0.0175,0.268,0.06532
XP_004848104.1,ENSCPOP00000007664,96.8,93.89,0.0148,0.2272,0.0653
XP_004871287.1,ENSCPOP00000016308,92.73,92.42,0.0313,0.4788,0.0653
XP_004862043.1,ENSCPOP00000014108,97.49,94.85,0.0123,0.1891,0.0652
XP_004844219.1,ENSCPOP00000003360,96.71,92.71,0.0164,0.2508,0.06519
XP_004843611.1,ENSCPOP00000019181,96.23,94.84,0.016,0.2452,0.06517
XP_004842669.1,ENSCPOP00000019913,96.01,92.76,0.0219,0.3365,0.06514
XP_004854910.1,ENSCPOP00000013515,95.11,90.68,0.0245,0.3759,0.06511
XP_004836221.1,ENSCPOP00000006942,96.4,92.65,0.0185,0.2838,0.0651
XP_004843264.1,ENSCPOP00000007903,91.27,90.98,0.041,0.6302,0.06508
XP_004842263.1,ENSCPOP00000001838,97.34,95.13,0.012,0.185,0.06506
XP_004858124.1,ENSCPOP00000016783,92.1,89.98,0.0367,0.5645,0.06506
XP_004837826.1,ENSCPOP00000007161,95.86,91.77,0.0226,0.3479,0.06504
XP_004874061.1,ENSCPOP00000007909,96.55,91.79,0.0216,0.3315,0.06504
XP_004850303.1,ENSCPOP00000011047,85.31,80.95,0.0798,1.2264,0.06504
XP_004862722.1,ENSCPOP00000000842,96.34,92.61,0.0194,0.2976,0.06503
XP_004870239.1,ENSCPOP00000001065,96.61,92,0.0207,0.3181,0.06503
XP_004855128.1,ENSCPOP00000013486,89.66,87.74,0.0494,0.7602,0.06503
XP_004861649.1,ENSCPOP00000010236,97.88,95.46,0.0102,0.1574,0.06499
XP_004872942.1,ENSCPOP00000012581,99.11,97.92,0.0043,0.0658,0.06499
XP_004868162.1,ENSCPOP00000010222,95.75,91.55,0.0226,0.3481,0.06497
XP_004854744.1,ENSCPOP00000015242,97.45,94.62,0.0127,0.196,0.06495
XP_004836641.1,ENSCPOP00000003686,95.47,91.26,0.0207,0.3184,0.06487
XP_004839076.1,ENSCPOP00000007160,97.03,94.44,0.0151,0.2321,0.06485
XP_004858546.1,ENSCPOP00000006311,95.86,91.73,0.0208,0.3209,0.06479
XP_004861552.1,ENSCPOP00000003768,98.33,96.11,0.0081,0.1252,0.06477
XP_004871528.1,ENSCPOP00000017950,95.59,94.98,0.0203,0.3139,0.06471
XP_004856161.1,ENSCPOP00000010773,93.44,89.89,0.03,0.4641,0.06469
XP_004870650.1,ENSCPOP00000016837,96.21,92.77,0.0212,0.3273,0.06468
XP_004838660.1,ENSCPOP00000017451,97.26,94.29,0.0129,0.1998,0.06467
XP_004865712.1,ENSCPOP00000001141,92.88,90.39,0.0409,0.6328,0.06466
XP_004834111.1,ENSCPOP00000010290,97,94.3,0.0146,0.2263,0.06466
XP_004861062.1,ENSCPOP00000021124,93.04,89.5,0.0375,0.5796,0.06465
XP_004857722.1,ENSCPOP00000012120,98.25,95.78,0.0093,0.1431,0.06464
XP_004864655.1,ENSCPOP00000015812,95.84,93.25,0.0187,0.2901,0.06461
XP_004848484.1,ENSCPOP00000008964,97.4,93.84,0.015,0.2317,0.06458
XP_004836457.1,ENSCPOP00000009717,96.83,94.03,0.0149,0.2304,0.06458
XP_004859305.1,ENSCPOP00000011575,97.95,96.07,0.0093,0.1446,0.06457
