SEQ1,SEQ2,PROT_PERCENTID,CDNA_PERCENTID,Ka,Ks,Ka/Ks,Associated Gene Name
XP_004848874.1,ENSP00000313034,90.57,88.61,0.0433,1.0267,0.04222,FBXW5
XP_004839099.1,ENSP00000175091,97,90.99,0.0163,0.3855,0.04218,LAPTM4A
XP_004839808.1,ENSP00000381339,93.5,85.69,0.0332,0.7874,0.04218,GNAT3
XP_004836799.1,ENSP00000394560,97.64,92.37,0.0148,0.3513,0.04214,MAPK9
XP_004872690.1,ENSP00000363193,97.93,93.51,0.0103,0.2437,0.04214,MED12
XP_004839092.1,ENSP00000441801,94.74,89.85,0.0233,0.5527,0.04213,OSR1
XP_004864415.1,ENSP00000422941,96.51,92.03,0.0158,0.3761,0.04209,TMEM110-MUSTN1
XP_004872113.1,ENSP00000311427,92.82,88.73,0.0327,0.7771,0.04207,SNX33
XP_004847250.1,ENSP00000318775,96.78,90.8,0.0177,0.42,0.04206,ANAPC4
XP_004838893.1,ENSP00000358140,96.35,91.39,0.017,0.4043,0.04205,EIF3A
XP_004872019.1,ENSP00000379999,95.93,89.92,0.0193,0.4587,0.04204,TIMM17B
XP_004875312.1,ENSP00000353850,95,87.67,0.0239,0.568,0.04204,ITGB1BP1
XP_004873055.1,ENSP00000269980,93.45,89.01,0.0295,0.7013,0.04203,BCKDHA
XP_004864099.1,ENSP00000390783,97.74,93.8,0.012,0.2856,0.04202,SCFD1
XP_004866882.1,ENSP00000406046,91.03,88.56,0.0421,1.0008,0.04202,POLD1
XP_004854942.1,ENSP00000372295,92.92,87.32,0.0325,0.7732,0.04201,GJB2
XP_004870017.1,ENSP00000371101,92.73,83.87,0.0386,0.9197,0.04201,NOL10
XP_004836198.1,ENSP00000454157,98.64,95.95,0.0063,0.15,0.04197,ZEB2
XP_004873669.1,ENSP00000389588,94.37,90.03,0.0244,0.5801,0.04197,SEMA5B
XP_004839276.1,ENSP00000336750,96.6,91.26,0.0159,0.3793,0.0419,SUPT7L
XP_004839166.1,ENSP00000264711,95.6,90.48,0.0197,0.4699,0.04189,DNAJC27
XP_004850158.1,ENSP00000379503,97.86,93.3,0.0104,0.2485,0.04189,PDP1
XP_004863302.1,ENSP00000310557,96.12,90.61,0.0181,0.431,0.04189,KCNE3
XP_004840307.1,ENSP00000242208,95.51,91.02,0.0203,0.4857,0.04187,INHBA
XP_004861998.1,ENSP00000323584,92.83,87.44,0.0328,0.7846,0.04181,TSHZ1
XP_004857650.1,ENSP00000245503,96.81,92.01,0.0159,0.3804,0.0418,MYH2
XP_004870000.1,ENSP00000370936,88.48,78.34,0.0672,1.608,0.0418,E2F6
XP_004865524.1,ENSP00000247977,90.49,86.71,0.0462,1.1053,0.04179,FBXL12
XP_004868684.1,ENSP00000225726,97.93,94.69,0.0093,0.2233,0.04179,CCDC47
XP_004838131.1,ENSP00000345752,98.13,94.61,0.0087,0.2092,0.04177,MTMR2
XP_004843593.1,ENSP00000303507,94.46,90.19,0.0252,0.6031,0.04177,BCR
XP_004836606.1,ENSP00000231061,95.36,91.61,0.0227,0.5426,0.04176,SPARC
XP_004835078.1,ENSP00000324775,91.89,88.96,0.0348,0.8347,0.04174,TMIE
XP_004852869.1,ENSP00000268171,95.95,91.31,0.0186,0.4452,0.04173,FURIN
XP_004841393.1,ENSP00000359581,97.75,93.26,0.0116,0.2777,0.0417,HS2ST1
XP_004871406.1,ENSP00000357475,95.52,89.83,0.0247,0.593,0.04169,ATP8B2
XP_004872834.1,ENSP00000446680,97.7,95.72,0.0096,0.2296,0.04169,HOXC11
XP_004852432.1,ENSP00000337862,94.76,90.64,0.0254,0.6094,0.04168,OVOL1
XP_004851166.1,ENSP00000342235,97.11,91.76,0.0145,0.3479,0.04166,ERBB4
XP_004869813.1,ENSP00000382004,95.76,88.16,0.0229,0.5503,0.04165,CTNND1
XP_004873459.1,ENSP00000247003,94.07,89.55,0.032,0.7688,0.04165,DDX49
XP_004849587.1,ENSP00000363286,97.26,92.69,0.0132,0.3172,0.04163,POLE3
XP_004852125.1,ENSP00000265651,97.88,92.57,0.0128,0.3074,0.04163,FBXO3
XP_004855141.1,ENSP00000282050,98.01,92.28,0.013,0.3122,0.04163,ATP5A1
XP_004853296.1,ENSP00000345656,97.19,91.83,0.0136,0.3256,0.04162,VAPA
XP_004862263.1,ENSP00000341785,97.87,93.78,0.0101,0.2417,0.04162,ADIPOR1
XP_004836748.1,ENSP00000274606,96.08,90.63,0.0206,0.4962,0.04161,NHP2
XP_004853557.1,ENSP00000306528,98.45,95.19,0.0074,0.1768,0.04161,DESI2
XP_004841570.1,ENSP00000360104,93.13,84.22,0.0365,0.8774,0.0416,LEPROT
XP_004846351.1,ENSP00000381693,97.93,93.33,0.0103,0.2472,0.04158,ZSWIM8
XP_004865414.1,ENSP00000221283,93.05,89.32,0.0313,0.7521,0.04157,STXBP2
XP_004855498.1,ENSP00000358072,98.18,95.64,0.0079,0.191,0.04156,ATG5
XP_004862650.1,ENSP00000328023,97.65,93.51,0.0109,0.262,0.04156,SRPR
XP_004857729.1,ENSP00000264108,98.56,96.01,0.0065,0.157,0.04155,HAT1
XP_004862962.1,ENSP00000252744,98.43,94.96,0.0071,0.1708,0.04151,ZSWIM6
XP_004864692.1,ENSP00000233948,93.15,87.12,0.0368,0.8874,0.04151,WNT6
XP_004847343.1,ENSP00000427687,93.73,89.16,0.0282,0.6795,0.04148,WDR1
XP_004848665.1,ENSP00000265113,97.42,92.44,0.0125,0.302,0.04144,SLC1A3
XP_004850255.1,ENSP00000429931,96.59,91,0.0161,0.3887,0.04144,EIF3H
XP_004856838.1,ENSP00000304111,96.13,91.95,0.0182,0.439,0.04144,ABCG4
XP_004845234.1,ENSP00000371936,94.78,89.28,0.0245,0.5906,0.04143,SEMA5A
XP_004849206.1,ENSP00000361625,96.64,92.86,0.0151,0.3642,0.0414,DOLPP1
XP_004857163.1,ENSP00000401435,97.11,91.74,0.0138,0.3345,0.04137,VPS53
XP_004864752.1,ENSP00000321804,95.97,90.96,0.0188,0.4551,0.04137,PAQR4
XP_004854804.1,ENSP00000383295,97.73,93.89,0.0108,0.2603,0.04135,NBEA
XP_004857775.1,ENSP00000376322,95.29,89.41,0.0241,0.5827,0.04135,HOXD13
XP_004866133.1,ENSP00000378485,89.37,84.65,0.059,1.4275,0.04135,MATK
XP_004842399.1,ENSP00000300305,96.86,92.75,0.014,0.338,0.04133,RUNX1
XP_004867339.1,ENSP00000348842,97.7,92.9,0.0112,0.2701,0.04132,EML6
XP_004862930.1,ENSP00000261308,97.36,92.96,0.0134,0.3236,0.04131,PPWD1
XP_004835351.1,ENSP00000256460,96.49,91.89,0.0167,0.4058,0.04127,CAMK1
XP_004867487.1,ENSP00000295006,89.57,84.76,0.0503,1.2192,0.04127,CAPN2
XP_004849377.1,ENSP00000362399,97.47,90.8,0.0194,0.4703,0.04126,STXBP1
XP_004836127.1,ENSP00000272520,95.1,90.79,0.0225,0.5465,0.04121,C1QL2
XP_004853599.1,ENSP00000261461,98.15,94.72,0.0085,0.2068,0.0412,PPP2R5A
XP_004834762.1,ENSP00000314067,97.33,91.54,0.0144,0.3506,0.04119,PAK2
XP_004854406.1,ENSP00000296702,98.24,94.65,0.0083,0.2025,0.04118,TCERG1
XP_004860685.1,ENSP00000312814,96.2,90.24,0.0193,0.4681,0.04117,KCTD2
XP_004865230.1,ENSP00000356899,97.31,92.76,0.0125,0.3043,0.04117,DDR2
XP_004871210.1,ENSP00000357305,94.98,88.13,0.0232,0.565,0.04115,RIT1
XP_004848050.1,ENSP00000378945,97.51,92.87,0.0125,0.3041,0.04114,PRKG2
XP_004868194.1,ENSP00000376293,97.39,93.29,0.0117,0.2853,0.04113,OSBPL6
XP_004871846.1,ENSP00000262916,96.55,93.33,0.0158,0.384,0.04113,KCNQ4
XP_004868375.1,ENSP00000321330,94.18,88.13,0.0274,0.6678,0.0411,RNF144A
XP_004837518.1,ENSP00000378557,97.21,91.64,0.0143,0.3489,0.04107,DAAM1
XP_004839553.1,ENSP00000350359,97.8,93.55,0.0103,0.252,0.04107,CREB5
XP_004840958.1,ENSP00000366396,97.58,93.82,0.0112,0.2727,0.04105,XRN2
XP_004842073.1,ENSP00000338272,96.71,89.8,0.0173,0.422,0.04105,HEY1
XP_004856163.1,ENSP00000340017,93.42,88.95,0.0298,0.7252,0.04104,DOC2A
XP_004867975.1,ENSP00000217426,95.83,90.97,0.0197,0.4795,0.04104,AHCY
XP_004868318.1,ENSP00000365272,98.21,93.6,0.0102,0.2494,0.04103,DLG2
XP_004849346.1,ENSP00000362239,94.28,90.46,0.0256,0.6237,0.04101,ST6GALNAC6
XP_004875007.1,ENSP00000317331,91.72,84.71,0.0514,1.2536,0.041,SSR4
XP_004853697.1,ENSP00000358867,98.31,94.92,0.008,0.1952,0.04099,GNAI3
XP_004864529.1,ENSP00000473755,91.02,88.62,0.0372,0.9087,0.04098,KCNE4
XP_004845178.1,ENSP00000419765,92.95,85.85,0.035,0.854,0.04097,BRD9
XP_004844244.1,ENSP00000367828,98.12,94.49,0.0088,0.2139,0.04095,ITM2B
XP_004857319.1,ENSP00000262483,95.17,90.49,0.0223,0.5443,0.0409,PITPNM3
XP_004874243.1,ENSP00000387050,95.51,90.68,0.0217,0.5294,0.04089,PLD3
XP_004852452.1,ENSP00000431459,94.32,89.77,0.0249,0.6086,0.04087,FAM89B
XP_004853758.1,ENSP00000441980,98.56,95.43,0.0076,0.1861,0.04082,CEPT1
XP_004839173.1,ENSP00000264709,96.7,92.85,0.0144,0.3539,0.04081,DNMT3A
XP_004856715.1,ENSP00000432282,97.51,94.53,0.0109,0.266,0.0408,TAGLN
XP_004844470.1,ENSP00000350409,96.53,89.7,0.0172,0.4229,0.04079,UNC50
XP_004849855.1,ENSP00000422473,97.98,92.71,0.0115,0.283,0.04077,TMEM33
XP_004850166.1,ENSP00000297596,95.25,91.07,0.0204,0.5009,0.04076,GEM
XP_004837593.1,ENSP00000428209,97.93,96.09,0.0085,0.2093,0.04075,UBE2V2
XP_004844676.1,ENSP00000263867,93.97,89.85,0.0266,0.653,0.04075,CAPG
XP_004849451.1,ENSP00000420267,97.89,93.82,0.0098,0.2412,0.04075,NR6A1
XP_004857303.1,ENSP00000333292,95.45,91.68,0.0203,0.4977,0.04075,SPNS2
XP_004858460.1,ENSP00000383199,97.26,91.25,0.0148,0.3638,0.04075,NEDD4L
XP_004861696.1,ENSP00000326534,97.14,91.39,0.0143,0.3501,0.04075,VPS39
XP_004860122.1,ENSP00000337146,97.59,93.57,0.011,0.2692,0.04069,ENOX2
XP_004842263.1,ENSP00000285679,97.53,93.86,0.011,0.271,0.04068,USP25
XP_004860265.1,ENSP00000358423,98,94.5,0.0091,0.2236,0.04067,RRAGD
XP_004841043.1,ENSP00000353656,92.22,88.39,0.0348,0.8561,0.04064,CDH4
XP_004852592.1,ENSP00000279227,93.36,88.89,0.0313,0.771,0.04063,FERMT3
XP_004873576.1,ENSP00000340648,98.19,93.68,0.0093,0.2279,0.04063,HUWE1
XP_004840199.1,ENSP00000223136,96.05,91.23,0.0198,0.4877,0.04062,FIS1
XP_004852957.1,ENSP00000307479,96.52,89.31,0.0212,0.5207,0.04062,ARNT2
XP_004839378.1,ENSP00000325905,98.74,95.8,0.006,0.1469,0.0406,SRSF7
XP_004861180.1,ENSP00000329967,97.39,94.1,0.0114,0.28,0.0406,TBK1
XP_004867543.1,ENSP00000399324,97.41,92.82,0.0117,0.2892,0.0406,FGF16
XP_004848603.1,ENSP00000264664,98.07,94.69,0.0087,0.2151,0.04059,FGF10
XP_004873109.1,ENSP00000222008,96.2,91.12,0.0176,0.4344,0.04059,RABAC1
XP_004874652.1,ENSP00000310110,97.71,93.31,0.0107,0.2645,0.04058,TMEM255A
XP_004872973.1,ENSP00000361245,97.44,92.53,0.013,0.3207,0.04057,HECTD3
XP_004840815.1,ENSP00000388550,98.65,95.27,0.0065,0.1614,0.04055,RNF24
XP_004843190.1,ENSP00000262506,98.57,95.52,0.0067,0.1655,0.0405,CSNK2A2
XP_004846431.1,ENSP00000385806,98.48,94.12,0.0096,0.236,0.04049,KCNMA1
XP_004847480.1,ENSP00000339824,93.27,89.44,0.033,0.8155,0.04048,FGFR3
XP_004859941.1,ENSP00000419923,95.41,90.46,0.0199,0.4912,0.04047,KLF6
XP_004840996.1,ENSP00000417175,97.53,92.46,0.0131,0.3242,0.04043,VAPB
XP_004849445.1,ENSP00000345361,98.04,94.55,0.009,0.2227,0.04039,ARPC5L
XP_004873246.1,ENSP00000245919,97.93,94.08,0.0096,0.2376,0.04039,FOSB
XP_004857584.1,ENSP00000407552,97.4,93.22,0.0134,0.3312,0.04036,GAS7
XP_004843440.1,ENSP00000254108,56.51,57.47,0.4551,11.2824,0.04034,FUS
XP_004839961.1,ENSP00000404042,93.83,89.57,0.0283,0.702,0.04033,TMED4
XP_004850502.1,ENSP00000325562,97.44,93.16,0.0116,0.2888,0.04032,MINOS1
XP_004869314.1,ENSP00000412733,98.06,94.28,0.009,0.2239,0.04032,OSBPL9
XP_004861335.1,ENSP00000262030,97.54,92.19,0.012,0.2976,0.04031,ATP5B
XP_004868865.1,ENSP00000230124,97.02,91.69,0.0144,0.3565,0.04031,FIG4
XP_004842816.1,ENSP00000310841,91.02,86.85,0.0415,1.0292,0.0403,FBXO31
XP_004837996.1,ENSP00000286355,96.64,91.33,0.016,0.3963,0.04027,ADCY8
XP_004851188.1,ENSP00000391088,97.38,91.15,0.015,0.3733,0.04026,UNC80
XP_004849792.1,ENSP00000334625,97.26,93.95,0.0117,0.2908,0.04023,DCUN1D4
XP_004837197.1,ENSP00000318222,93.54,91,0.0267,0.6629,0.04021,ZDHHC22
XP_004834989.1,ENSP00000296220,85.19,76.18,0.0853,2.1229,0.04016,OSBPL11
XP_004852731.1,ENSP00000254190,95.76,89.65,0.0204,0.509,0.04011,CHSY1
XP_004854397.1,ENSP00000426548,97.9,93.61,0.0099,0.2457,0.0401,KCTD16
XP_004846293.1,ENSP00000299381,97.27,90.61,0.0139,0.3471,0.04006,ANAPC16
XP_004836266.1,ENSP00000337065,94.95,93.27,0.0202,0.5047,0.04005,CXCL14
XP_004859307.1,ENSP00000468025,91.44,86.38,0.0432,1.0791,0.04005,TMEM101
XP_004855485.1,ENSP00000357998,97.76,93.6,0.0109,0.272,0.04004,SEC63
XP_004842620.1,ENSP00000291700,95.12,87.8,0.0302,0.7556,0.04003,S100B
XP_004843737.1,ENSP00000267257,38.85,49.54,0.6713,16.7686,0.04003,PXN
XP_004849670.1,ENSP00000354772,97.98,91.47,0.0142,0.3547,0.04001,MVB12B
XP_004834814.1,ENSP00000389128,86.11,83.3,0.0695,1.7381,0.04,LRRC15
XP_004849499.1,ENSP00000259371,97,92.2,0.0173,0.4327,0.04,DAB2IP
XP_004870596.1,ENSP00000273963,95.8,88.96,0.0207,0.5162,0.04,KLHL8
XP_004846757.1,ENSP00000353346,93.15,91.17,0.0282,0.7058,0.03999,LHFPL5
XP_004874786.1,ENSP00000284551,91.88,87.82,0.0365,0.913,0.03997,TRIM11
XP_004851639.1,ENSP00000414303,94.33,87.31,0.0275,0.689,0.03994,BDNF
XP_004861739.1,ENSP00000456648,97.72,91.8,0.0117,0.292,0.03994,TUBGCP4
XP_004844159.1,ENSP00000324842,88.61,84.59,0.053,1.3272,0.03992,AACS
XP_004844865.1,ENSP00000350552,94.69,86.44,0.0286,0.7168,0.0399,RFX4
XP_004842656.1,ENSP00000268699,88.49,86.26,0.0555,1.3925,0.03987,GAS8
XP_004864080.1,ENSP00000371897,98.07,94.92,0.0089,0.2229,0.03987,ARHGAP5
XP_004840097.1,ENSP00000336740,94.23,89.5,0.0295,0.7413,0.03986,LIMK1
XP_004846125.1,ENSP00000332716,96.74,90.76,0.0171,0.4277,0.03986,CCDC28A
XP_004840881.1,ENSP00000254958,97.04,92.61,0.0136,0.3419,0.03985,JAG1
XP_004843866.1,ENSP00000341779,98.81,96.44,0.0054,0.1355,0.03978,PPP1CC
XP_004835340.1,ENSP00000287585,96.76,95.28,0.0128,0.3231,0.03977,LHFPL4
XP_004852224.1,ENSP00000347454,93.61,89.08,0.0324,0.8153,0.03973,ANO1
XP_004862455.1,ENSP00000287908,96.53,90.41,0.0167,0.4216,0.03973,STEAP2
XP_004858075.1,ENSP00000243911,85.76,86.38,0.0679,1.7094,0.03972,MC3R
XP_004840057.1,ENSP00000246868,96.8,91.73,0.0148,0.3719,0.03968,SBDS
XP_004838296.1,ENSP00000371169,97.59,92.14,0.0117,0.2957,0.03967,RCL1
XP_004844849.1,ENSP00000280758,93.46,87.58,0.0344,0.8673,0.03967,BTBD11
XP_004842669.1,ENSP00000268676,94.01,90.17,0.0281,0.7083,0.03966,DEF8
XP_004840417.1,ENSP00000456548,90.91,87.88,0.0435,1.096,0.03965,ELFN1
XP_004836763.1,ENSP00000231188,93.18,89.52,0.0321,0.8098,0.03958,GRM6
XP_004850378.1,ENSP00000365198,95.21,91.97,0.0205,0.5187,0.03956,KAZN
XP_004841864.1,ENSP00000378350,97.99,92.63,0.0118,0.2993,0.03955,CDC23
XP_004840945.1,ENSP00000333519,96.11,90.6,0.0184,0.4658,0.03953,SLC24A3
XP_004866929.1,ENSP00000326767,95.97,89.57,0.0195,0.4948,0.03948,MED25
XP_004840824.1,ENSP00000368766,92.02,88.89,0.0361,0.9154,0.03947,ADRA1D
XP_004852989.1,ENSP00000423313,97.84,93.51,0.0106,0.2694,0.03944,GALNTL6
XP_004837561.1,ENSP00000328326,97.08,92.62,0.0132,0.3352,0.03943,XKR4
XP_004873794.1,ENSP00000293860,97.22,92.59,0.0126,0.3199,0.03943,POLR3K
XP_004845434.1,ENSP00000385689,92.73,86.85,0.0348,0.8825,0.03942,GRAMD4
XP_004848947.1,ENSP00000360811,93.28,90.55,0.0292,0.7405,0.03941,LHX3
XP_004861178.1,ENSP00000327821,98.13,94.21,0.0092,0.2339,0.03941,XPOT
XP_004859514.1,ENSP00000246672,95.93,91.42,0.0185,0.4685,0.0394,NR1D1
XP_004860766.1,ENSP00000464893,97.16,92.51,0.0136,0.344,0.0394,UNK
XP_004861256.1,ENSP00000347032,97.38,91.98,0.0141,0.3581,0.0394,PIP4K2C
XP_004856803.1,ENSP00000436005,97.26,91.48,0.0134,0.3412,0.03938,TRAPPC4
XP_004864025.1,ENSP00000358994,96.89,91.7,0.0149,0.379,0.03938,MYO6
XP_004845105.1,ENSP00000258111,97.62,94.92,0.0101,0.2566,0.03937,KCNMB4
XP_004845567.1,ENSP00000216259,94.27,90.46,0.0245,0.6219,0.03937,PMM1
XP_004875262.1,ENSP00000363512,91.99,87.14,0.0385,0.9785,0.03935,ALOX5
XP_004855504.1,ENSP00000220772,94.46,91.31,0.026,0.6605,0.03932,SFRP1
XP_004844548.1,ENSP00000233154,89.12,86.03,0.0542,1.3789,0.03931,NCK2
XP_004858975.1,ENSP00000253193,93.24,87.08,0.0329,0.8361,0.03929,LRP3
XP_004867443.1,ENSP00000355904,94.54,85.52,0.0351,0.8926,0.03929,ESRRG
XP_004847281.1,ENSP00000422591,96.88,91.45,0.0146,0.3723,0.03928,SLIT2
XP_004875031.1,ENSP00000417763,95,90,0.0239,0.6096,0.03928,NAA10
XP_004851209.1,ENSP00000309570,98.01,94.7,0.0088,0.2255,0.03922,KLF7
XP_004855883.1,ENSP00000458791,96.6,91.31,0.0206,0.5252,0.03921,GPR139
XP_004851610.1,ENSP00000379396,95.84,89.89,0.0203,0.5191,0.03916,NAV2
XP_004870749.1,ENSP00000316532,94.51,89.52,0.0263,0.6721,0.03916,TMEM132E
XP_004858345.1,ENSP00000362987,98.79,96.67,0.0054,0.1383,0.03914,PHYHIPL
XP_004874547.1,ENSP00000298282,98.52,95.83,0.0068,0.1727,0.03911,PKNOX2
XP_004848930.1,ENSP00000360822,89.87,88.12,0.0502,1.2836,0.0391,KCNT1
XP_004875078.1,ENSP00000358622,88.25,86.97,0.0555,1.4194,0.03909,IKBKG
XP_004841706.1,ENSP00000274341,92.09,83.62,0.0383,0.9819,0.03905,HAPLN1
XP_004854845.1,ENSP00000369989,97.76,94.15,0.0101,0.2581,0.03903,KATNAL1
XP_004866314.1,ENSP00000296424,90.61,81.77,0.0484,1.239,0.03903,BDH2
XP_004872851.1,ENSP00000262061,98.87,95.1,0.0077,0.1976,0.03903,COPZ1
XP_004861692.1,ENSP00000220325,95.01,92.24,0.0206,0.5294,0.039,EHD4
XP_004865852.1,ENSP00000398882,89.4,86.42,0.0528,1.3534,0.03899,DOHH
XP_004873070.1,ENSP00000334219,96.43,90.77,0.0169,0.4334,0.03896,MEGF8
XP_004872463.1,ENSP00000320866,94.48,89.05,0.0281,0.7225,0.03895,CALR
XP_004844508.1,ENSP00000289382,97.24,91.34,0.0139,0.3568,0.03893,CNOT11
XP_004860396.1,ENSP00000297375,94.15,89.95,0.0283,0.7263,0.03891,EN2
XP_004865043.1,ENSP00000332198,96.88,93.23,0.0134,0.3444,0.0389,NOP10
XP_004840055.1,ENSP00000284957,96.54,90.63,0.0169,0.4358,0.03889,RABGEF1
XP_004844814.1,ENSP00000380489,87.66,83.77,0.0789,2.0288,0.03889,MB
XP_004856183.1,ENSP00000312550,95.71,89.78,0.0209,0.538,0.03889,SEZ6L2
XP_004855790.1,ENSP00000260408,96.66,90.86,0.016,0.4127,0.03887,ADAM10
XP_004851963.1,ENSP00000310491,93.36,88.71,0.0315,0.8113,0.03885,ARHGAP1
XP_004843058.1,ENSP00000291041,96.7,90.57,0.0175,0.4494,0.03883,PSKH1
XP_004859260.1,ENSP00000200557,91.75,87.26,0.0378,0.9748,0.03881,ADAM11
XP_004875074.1,ENSP00000416146,95.22,90.29,0.0258,0.6646,0.03879,FAM3A
XP_004865374.1,ENSP00000303830,94.67,88.39,0.0264,0.6816,0.03878,INSR
XP_004840084.1,ENSP00000223398,90.44,87.77,0.0466,1.2028,0.03874,CLIP2
XP_004865238.1,ENSP00000340226,97.38,93.63,0.0116,0.2985,0.03873,LMX1A
XP_004843748.1,ENSP00000281938,96.43,90.99,0.0162,0.4184,0.0387,HSPB8
XP_004862244.1,ENSP00000290551,94.94,93.46,0.0201,0.52,0.0387,BTG2
XP_004845914.1,ENSP00000350698,96.48,89.57,0.0171,0.4423,0.03869,DDX47
XP_004857368.1,ENSP00000324105,97.47,92.4,0.0128,0.3308,0.03861,ENO3
XP_004867455.1,ENSP00000446828,88.31,77.27,0.07,1.8142,0.03858,BPNT1
XP_004865709.1,ENSP00000472929,93.42,88.5,0.0297,0.7693,0.03856,VAV1
XP_004868839.1,ENSP00000378957,95.69,90.2,0.0209,0.5428,0.03854,MFAP4
XP_004875149.1,ENSP00000416120,97.57,93.06,0.0112,0.2896,0.03854,MORF4L2
XP_004865627.1,ENSP00000294618,93.6,87.85,0.031,0.8049,0.03852,DOCK6
XP_004850734.1,ENSP00000363250,96.13,91.29,0.0188,0.4884,0.0385,GPN2
XP_004861414.1,ENSP00000266970,97.99,92.95,0.01,0.2589,0.03848,CDK2
XP_004844451.1,ENSP00000264972,92.53,89.02,0.0363,0.9452,0.03842,ZAP70
XP_004872008.1,ENSP00000365877,96.84,93.12,0.0137,0.3572,0.03842,SUV39H1
XP_004848314.1,ENSP00000276390,97.26,91.13,0.014,0.3643,0.03841,ATP6V1B2
XP_004872448.1,ENSP00000251472,94.46,87.2,0.0298,0.7761,0.03841,MAST1
XP_004859798.1,ENSP00000311184,89.51,86.71,0.0476,1.2394,0.0384,WFIKKN2
XP_004836883.1,ENSP00000399732,93.93,89.58,0.0282,0.7347,0.03838,PACS2
XP_004852789.1,ENSP00000336800,93.72,90.32,0.028,0.7307,0.03837,KLHL25
XP_004840951.1,ENSP00000366557,96.07,90.1,0.0188,0.4911,0.03832,CRNKL1
XP_004841789.1,ENSP00000231461,97.77,92.66,0.0117,0.3042,0.03832,ST8SIA4
XP_004838886.1,ENSP00000376609,95.39,90.67,0.0206,0.5375,0.0383,GRK5
XP_004865849.1,ENSP00000304467,88.6,86.45,0.0527,1.3771,0.0383,THOP1
XP_004838915.1,ENSP00000358211,96.74,91.65,0.0149,0.3893,0.03827,HSPA12A
XP_004851741.1,ENSP00000322020,94.74,89.37,0.0236,0.617,0.03827,SLC25A22
XP_004854736.1,ENSP00000431404,91.47,86.65,0.04,1.0442,0.03826,PGBD5
XP_004873601.1,ENSP00000262850,98.13,94.47,0.0086,0.2238,0.03822,RRAGB
XP_004850414.1,ENSP00000310111,94.67,89.15,0.0257,0.6723,0.0382,HSPB7
XP_004849028.1,ENSP00000419712,85.07,84.62,0.0728,1.9056,0.03819,TMEM8C
XP_004872276.1,ENSP00000368572,97.08,92.01,0.0134,0.3507,0.03818,SAT1
XP_004873512.1,ENSP00000443256,93.1,87.55,0.0359,0.9395,0.03818,LPAR2
XP_004862128.1,ENSP00000295713,97.05,92.74,0.0128,0.3358,0.03817,SRGAP2
XP_004866278.1,ENSP00000474560,88.54,82.06,0.0556,1.4564,0.03815,HADH
XP_004845222.1,ENSP00000342952,96.24,90.55,0.0178,0.4679,0.03813,ADCY2
XP_004852445.1,ENSP00000347931,96.01,89.53,0.0197,0.5168,0.03813,PCNXL3
XP_004847818.1,ENSP00000385028,94.57,91.77,0.0237,0.6214,0.03812,SLC22A23
XP_004850811.1,ENSP00000362948,97.6,93.43,0.0109,0.2871,0.03809,MED18
XP_004873464.1,ENSP00000439937,91.92,85.7,0.0399,1.0472,0.03809,HOMER3
XP_004869652.1,ENSP00000441462,92.03,82.82,0.0412,1.0828,0.03807,CSMD1
XP_004870630.1,ENSP00000264463,96.71,89.97,0.0177,0.4644,0.03804,CDH10
XP_004873393.1,ENSP00000222254,91.21,87.36,0.0405,1.066,0.038,PIK3R2
XP_004837438.1,ENSP00000353910,97.91,93.57,0.0098,0.2573,0.03799,FUT8
XP_004845484.1,ENSP00000384515,94.19,88.48,0.0294,0.7729,0.03799,PARVB
XP_004867590.1,ENSP00000315417,97.55,93.35,0.011,0.2894,0.03799,ALX1
XP_004834248.1,ENSP00000417196,97.77,93.13,0.0105,0.2765,0.03794,PCBP4
XP_004850289.1,ENSP00000251810,94.62,86.81,0.0259,0.6823,0.03794,RRM2B
XP_004871578.1,ENSP00000325546,98.4,94.99,0.0073,0.1933,0.03791,PLAG1
XP_004837123.1,ENSP00000434045,92.27,90.06,0.0351,0.9278,0.03787,GPR68
XP_004852274.1,ENSP00000322450,96.77,90.95,0.016,0.4237,0.03786,NDUFV1
XP_004837024.1,ENSP00000307126,91.33,90.51,0.0391,1.0347,0.03783,DEGS2
XP_004866425.1,ENSP00000354850,97.71,92.76,0.0116,0.3069,0.03783,MGEA5
XP_004853289.1,ENSP00000019317,91.71,84.72,0.042,1.1104,0.03781,RALBP1
XP_004838161.1,ENSP00000430945,93.96,89.59,0.0267,0.7054,0.0378,BAI1
XP_004849339.1,ENSP00000362187,94.79,89.24,0.0248,0.6573,0.03779,FAM102A
XP_004862433.1,ENSP00000378015,97.55,93.8,0.0108,0.2865,0.03779,KRIT1
XP_004865250.1,ENSP00000356848,97.01,91.04,0.0142,0.3749,0.03777,TADA1
XP_004866074.1,ENSP00000292363,94.21,89.5,0.025,0.6621,0.03776,RNF126
XP_004870977.1,ENSP00000403925,98.35,94.81,0.0076,0.2025,0.03775,TBCEL
XP_004857432.1,ENSP00000005340,96.47,89.9,0.0172,0.4549,0.03774,DVL2
XP_004845248.1,ENSP00000339299,96.91,91.3,0.0159,0.4219,0.03769,TRIO
XP_004858130.1,ENSP00000416418,97.4,92.77,0.0119,0.3173,0.03766,SLC9A8
XP_004836786.1,ENSP00000338487,93.43,88.26,0.0378,1.0052,0.03765,MGAT4B
XP_004853189.1,ENSP00000269141,97.79,92.9,0.0112,0.2972,0.03764,CDH2
