SEQ1,SEQ2,PROT_PERCENTID,CDNA_PERCENTID,Ka,Ks,Ka/Ks,Associated Gene Name
XP_004860674.1,ENSMUSP00000099326,96.45,91.35,0.0141,0.8656,0.01629,Ush1g
XP_004856452.1,ENSMUSP00000124931,98.25,91.57,0.0077,0.4756,0.01627,Impdh1
XP_004854866.1,ENSMUSP00000069728,95.4,87.23,0.0195,1.1989,0.01626,Gsx1
XP_004871528.1,ENSMUSP00000057106,97.06,91.18,0.012,0.7415,0.01625,Olig3
XP_004846373.1,ENSMUSP00000117346,98.8,92.19,0.0056,0.3467,0.01622,Ap3m1
XP_004866508.1,ENSMUSP00000026009,97.8,88.46,0.0103,0.6364,0.01621,Arl3
XP_004836485.1,ENSMUSP00000063812,98.31,90.44,0.0084,0.5213,0.01619,Gabrg2
XP_004837251.1,ENSMUSP00000021669,97.98,89.73,0.0091,0.5601,0.01619,Fcf1
XP_004837119.1,ENSMUSP00000129654,98.9,92.97,0.0051,0.3132,0.01617,Smek1
XP_004853852.1,ENSMUSP00000064355,97.78,92.59,0.0115,0.7152,0.01612,Nhlh2
XP_004865531.1,ENSMUSP00000034692,95.75,87.32,0.0205,1.2704,0.01612,Olfm2
XP_004866012.1,ENSMUSP00000089958,98.02,88.31,0.0095,0.5937,0.01607,Dazap1
XP_004858871.1,ENSMUSP00000131964,98.15,90.08,0.0096,0.6004,0.01606,Atp4a
XP_004859289.1,ENSMUSP00000102750,96.54,87.61,0.0149,0.9257,0.01606,Atxn7l3
XP_004863124.1,ENSMUSP00000003450,98.29,89.89,0.0084,0.522,0.01605,Ddx23
XP_004861101.1,ENSMUSP00000026173,98.26,90.5,0.0079,0.4929,0.01602,Wdr45b
XP_004874373.1,ENSMUSP00000046358,95.55,87.17,0.0203,1.271,0.01598,Dagla
XP_004850732.1,ENSMUSP00000050374,96.77,91.26,0.0133,0.8331,0.01596,Sfn
XP_004854483.1,ENSMUSP00000126623,97.85,90.25,0.0096,0.6011,0.01591,Ndst1
XP_004854434.1,ENSMUSP00000041243,98.53,92.13,0.0065,0.4124,0.01587,Ablim3
XP_004842952.1,ENSMUSP00000003754,98.15,91.76,0.0079,0.4989,0.01586,Calb2
XP_004874547.1,ENSMUSP00000035806,99.15,94.79,0.0038,0.241,0.01585,Pknox2
XP_004871482.1,ENSMUSP00000122090,97.79,87.25,0.0108,0.6789,0.01584,Snapin
XP_004870194.1,ENSMUSP00000030187,98.74,90.75,0.0064,0.4042,0.0158,Tln1
XP_004861489.1,ENSMUSP00000108484,98.9,92.65,0.0052,0.3281,0.01577,Pak3
XP_004867229.1,ENSMUSP00000138618,96.4,89.01,0.0169,1.0713,0.01576,Cacng8
XP_004842314.1,ENSMUSP00000072107,98.55,90.96,0.0068,0.4302,0.01575,Grik1
XP_004836747.1,ENSMUSP00000001081,96.95,88.55,0.0136,0.8645,0.01572,Rmnd5b
XP_004845747.1,ENSMUSP00000016771,96.89,90.83,0.0137,0.8753,0.01571,Myh9
XP_004865449.1,ENSMUSP00000096549,98.65,92.45,0.006,0.3836,0.01571,Elavl1
XP_004852060.1,ENSMUSP00000028617,98.61,91.07,0.0064,0.4107,0.0157,Api5
XP_004847020.1,ENSMUSP00000007257,97.93,89.9,0.0092,0.5876,0.01567,Clic1
XP_004862746.1,ENSMUSP00000031673,97.3,88.29,0.0122,0.7762,0.01566,Gngt1
XP_004838759.1,ENSMUSP00000101701,96.75,89.17,0.0138,0.8813,0.01565,Nkx6-2
XP_004857650.1,ENSMUSP00000129544,97.83,90.08,0.0097,0.6223,0.01565,Myh2
XP_004859419.1,ENSMUSP00000102987,95.37,85.19,0.0224,1.4317,0.01564,Rab5c
XP_004837571.1,ENSMUSP00000040756,98.71,92.19,0.0059,0.3798,0.0156,Atp6v1h
XP_004852519.1,ENSMUSP00000121309,99.37,94.21,0.0032,0.204,0.0156,Sf1
XP_004858644.1,ENSMUSP00000000201,98.39,89.57,0.0081,0.52,0.0156,Nalcn
XP_004854138.1,ENSMUSP00000102904,99.07,93.69,0.0043,0.2744,0.01559,Snx27
XP_004844664.1,ENSMUSP00000087118,98.99,93.25,0.0047,0.3042,0.01555,Mat2a
XP_004866318.1,ENSMUSP00000029815,96.3,85.68,0.0163,1.0524,0.01552,Cisd2
XP_004841458.1,ENSMUSP00000130145,98.6,90.91,0.0072,0.464,0.01551,Fubp1
XP_004848264.1,ENSMUSP00000040885,97.97,88.75,0.0095,0.6137,0.01549,Tmem246
XP_004837501.1,ENSMUSP00000021519,97.97,89.16,0.0109,0.7023,0.01548,Six6
XP_004861563.1,ENSMUSP00000087742,98.13,89.41,0.0087,0.5596,0.01546,Gjd2
XP_004872166.1,ENSMUSP00000127526,98.09,88.8,0.009,0.5794,0.01546,Idh3a
XP_004866457.1,ENSMUSP00000026259,96.23,89.04,0.0184,1.1901,0.01545,Pitx3
XP_004870444.1,ENSMUSP00000018625,98.63,90.94,0.0064,0.4171,0.01542,Appbp2
XP_004860883.1,ENSMUSP00000059129,95.52,88.19,0.0188,1.2217,0.01538,Socs3
XP_004852283.1,ENSMUSP00000025779,98.43,90.29,0.0074,0.4828,0.01529,Cdk2ap2
XP_004841679.1,ENSMUSP00000022122,95.94,85.6,0.0177,1.1609,0.01526,Ckmt2
XP_004851435.1,ENSMUSP00000037079,98.72,94.44,0.0054,0.353,0.01525,Lmo1
XP_004842818.1,ENSMUSP00000034270,94.4,86.93,0.0234,1.5344,0.01524,Map1lc3b
XP_004869497.1,ENSMUSP00000032214,97.57,89.74,0.0104,0.6852,0.01522,Mlf2
XP_004845639.1,ENSMUSP00000080354,97.52,89.41,0.0107,0.7073,0.0152,Rpl3
XP_004857715.1,ENSMUSP00000035961,98.33,90.95,0.0074,0.4865,0.01519,Tlk1
XP_004839317.1,ENSMUSP00000077553,99.33,95.51,0.003,0.1999,0.01515,Memo1
XP_004841730.1,ENSMUSP00000022009,97.01,88.22,0.0132,0.874,0.01515,Cetn3
XP_004871844.1,ENSMUSP00000112810,99.01,93.07,0.0048,0.3141,0.01515,Nfyc
XP_004855837.1,ENSMUSP00000087756,96.65,88.34,0.0155,1.0257,0.01511,Myh11
XP_004836477.1,ENSMUSP00000099865,98.09,89.92,0.0091,0.6017,0.0151,Tenm2
XP_004855765.1,ENSMUSP00000039633,98.39,89.51,0.0079,0.5244,0.01503,Tln2
XP_004866720.1,ENSMUSP00000078886,96.92,87.3,0.0166,1.107,0.01503,Hspbp1
XP_004834404.1,ENSMUSP00000057849,97.07,86.94,0.0162,1.0808,0.01501,Spsb4
XP_004856373.1,ENSMUSP00000110748,97.83,89.03,0.0106,0.7077,0.015,Plxna4
XP_004867617.1,ENSMUSP00000021410,98.45,91.22,0.0069,0.4602,0.015,Ppp2r3c
XP_004854872.1,ENSMUSP00000082754,98.38,90.63,0.0073,0.4882,0.01498,Usp12
XP_004857584.1,ENSMUSP00000104322,98.8,92.71,0.0062,0.4143,0.01498,Gas7
XP_004841280.1,ENSMUSP00000029773,98.18,90.27,0.0081,0.5442,0.01497,Cnn3
XP_004845683.1,ENSMUSP00000039466,97.85,90.92,0.0092,0.6165,0.01497,Sox10
XP_004836786.1,ENSMUSP00000043346,97.08,89.54,0.0124,0.8313,0.01496,Mgat4b
XP_004850220.1,ENSMUSP00000051968,98.28,91.95,0.0073,0.4917,0.01494,Polr2k
XP_004836488.1,ENSMUSP00000020707,98.46,90.18,0.0072,0.4808,0.01488,Gabra1
XP_004854529.1,ENSMUSP00000070259,98.82,92.75,0.0053,0.3551,0.01487,Csnk1g3
XP_004843374.1,ENSMUSP00000039760,99.15,91.53,0.0074,0.4987,0.01483,Ypel1
XP_004850620.1,ENSMUSP00000064204,99.13,93.36,0.0041,0.2803,0.0148,Lypla2
XP_004854602.1,ENSMUSP00000100041,97.97,91.05,0.0086,0.5839,0.0148,Gata3
XP_004849458.1,ENSMUSP00000000253,98.27,91.44,0.0083,0.5631,0.01477,Lhx2
XP_004857613.1,ENSMUSP00000041282,99.24,94.71,0.0034,0.2319,0.01474,Map2k4
XP_004874769.1,ENSMUSP00000104411,95.33,88.64,0.0194,1.3154,0.01474,Wnt9a
XP_004852431.1,ENSMUSP00000112259,98.8,91.37,0.0081,0.5481,0.01473,Cfl1
XP_004855455.1,ENSMUSP00000040478,98.05,89.61,0.0089,0.6049,0.01473,Rnf122
XP_004848800.1,ENSMUSP00000057731,96.9,86.9,0.0154,1.0506,0.01469,Nelfb
XP_004857618.1,ENSMUSP00000055470,99.15,93.26,0.0044,0.3008,0.01469,Taok1
XP_004854677.1,ENSMUSP00000021734,97.33,91.56,0.0108,0.7355,0.01468,Gng4
XP_004859430.1,ENSMUSP00000103012,95.82,86.13,0.0193,1.3139,0.01468,Acly
XP_004859685.1,ENSMUSP00000006217,95.74,85.27,0.0229,1.5589,0.01467,Snf8
XP_004847257.1,ENSMUSP00000040436,98.07,89.51,0.0093,0.6368,0.01463,Lgi2
XP_004834773.1,ENSMUSP00000023460,98.08,89.53,0.0086,0.5871,0.01461,Ncbp2
XP_004852397.1,ENSMUSP00000025774,98.06,88.57,0.009,0.6151,0.01461,Sf3b2
XP_004854002.1,ENSMUSP00000037576,98.25,90.03,0.008,0.5489,0.01461,Sv2a
XP_004850788.1,ENSMUSP00000030696,98.7,92.18,0.0059,0.4015,0.01459,Fam76a
XP_004840129.1,ENSMUSP00000053551,95.61,87.22,0.0208,1.4302,0.01458,Fzd9
XP_004855673.1,ENSMUSP00000049284,98.45,88.87,0.0082,0.5651,0.01458,Vwa9
XP_004836406.1,ENSMUSP00000026990,98.29,89.74,0.0079,0.5438,0.01455,Thoc3
XP_004834365.1,ENSMUSP00000035043,98.96,92.32,0.0049,0.3356,0.01453,Armc8
XP_004842854.1,ENSMUSP00000070168,97.99,88.61,0.0098,0.6757,0.01453,Gan
XP_004872304.1,ENSMUSP00000113071,98.61,91.51,0.007,0.4805,0.01449,Msn
XP_004864829.1,ENSMUSP00000005862,98.22,91.91,0.0075,0.5222,0.01445,Tfap4
XP_004835605.1,ENSMUSP00000106151,98.33,91.12,0.0074,0.513,0.01442,Trim9
XP_004859875.1,ENSMUSP00000057339,75.08,75.64,0.1415,9.8195,0.01441,Hexim1
XP_004841142.1,ENSMUSP00000099334,96.67,88.89,0.0158,1.0966,0.01439,Stmn3
XP_004854787.1,ENSMUSP00000029371,96.98,87.05,0.014,0.975,0.01439,Smad9
XP_004842503.1,ENSMUSP00000024829,95.95,88.04,0.0178,1.2364,0.01437,Abcg1
XP_004860000.1,ENSMUSP00000028080,97.78,89.14,0.0098,0.687,0.01431,Nebl
XP_004861557.1,ENSMUSP00000097170,96.74,87.68,0.0141,0.9833,0.01431,Grem1
XP_004868511.1,ENSMUSP00000128432,96.91,87.95,0.0145,1.0096,0.01431,Kif1a
XP_004873876.1,ENSMUSP00000040431,97.69,89.33,0.0105,0.7383,0.01429,Stub1
XP_004867802.1,ENSMUSP00000035263,98.15,90.12,0.0083,0.5841,0.01428,Tspan14
XP_004835294.1,ENSMUSP00000042509,98.22,88.81,0.0083,0.5846,0.01426,Wdr48
XP_004857277.1,ENSMUSP00000060892,99.09,94.85,0.0039,0.275,0.01425,Emc6
XP_004845781.1,ENSMUSP00000032429,97.92,87.27,0.0101,0.7071,0.01424,Med21
XP_004836082.1,ENSMUSP00000027623,98.68,89.91,0.0064,0.451,0.01419,Tsn
XP_004852935.1,ENSMUSP00000082168,96.67,87.16,0.0146,1.0302,0.01416,Mex3b
XP_004856581.1,ENSMUSP00000000590,98.11,89.65,0.0088,0.6186,0.01415,Rdx
XP_004875230.1,ENSMUSP00000033545,99.53,96.24,0.0022,0.1535,0.01413,Rab39b
XP_004856016.1,ENSMUSP00000081664,98.41,90.69,0.0072,0.5109,0.01412,Cacng3
XP_004863458.1,ENSMUSP00000120387,99.12,93.55,0.004,0.2866,0.01412,Arfip2
XP_004860217.1,ENSMUSP00000020004,99.51,91.18,0.0065,0.464,0.0141,Asf1a
XP_004873160.1,ENSMUSP00000066880,98.71,90.72,0.0071,0.503,0.0141,Cadm4
XP_004851651.1,ENSMUSP00000106692,98.3,91.04,0.0073,0.5209,0.01409,Mpped2
XP_004866334.1,ENSMUSP00000053101,98.81,90.03,0.0072,0.5131,0.01406,Ppp3ca
XP_004871661.1,ENSMUSP00000022256,96.92,85.69,0.0141,1.0046,0.01402,Psmd6
XP_004857767.1,ENSMUSP00000058521,99.18,93.5,0.0039,0.2777,0.01398,Atf2
XP_004867340.1,ENSMUSP00000006629,98.56,90.96,0.0067,0.4815,0.01398,Sptbn1
XP_004871672.1,ENSMUSP00000064706,98.73,91.03,0.0062,0.4428,0.01395,Cadps
XP_004864929.1,ENSMUSP00000124093,98.91,92.92,0.0049,0.349,0.01394,Usp7
XP_004860529.1,ENSMUSP00000080419,98.51,90.46,0.0072,0.5203,0.01393,Ezh2
XP_004851384.1,ENSMUSP00000093473,99.16,92.69,0.0042,0.3004,0.01392,Spin1
XP_004862883.1,ENSMUSP00000045715,98.33,89.81,0.0076,0.5447,0.01392,Rgs8
XP_004841319.1,ENSMUSP00000080854,98.65,92.23,0.0059,0.4253,0.01391,Rpl5
XP_004848595.1,ENSMUSP00000104849,97.66,88.31,0.0105,0.7579,0.01391,Pelo
XP_004867023.1,ENSMUSP00000003964,97.28,87.53,0.012,0.8657,0.01389,Gys1
XP_004855585.1,ENSMUSP00000026267,99.21,93.86,0.0037,0.2667,0.01384,Parp6
XP_004858274.1,ENSMUSP00000105071,98.68,90.69,0.0067,0.4851,0.01384,Ptprt
XP_004865301.1,ENSMUSP00000027878,99.18,94.56,0.0036,0.262,0.01384,Prrx1
XP_004854293.1,ENSMUSP00000032192,98.44,89.89,0.0075,0.5404,0.01379,Itpr1
XP_004862986.1,ENSMUSP00000080842,98.33,89.64,0.0083,0.6018,0.01379,Scn8a
XP_004859729.1,ENSMUSP00000041447,97.54,90.66,0.0112,0.8136,0.01378,Pdk2
XP_004849163.1,ENSMUSP00000109098,97.26,91.05,0.0122,0.8825,0.01377,Prdm12
XP_004842977.1,ENSMUSP00000034159,97.99,88.14,0.0094,0.6846,0.01368,Txnl4b
XP_004859557.1,ENSMUSP00000041373,96.86,90.49,0.0144,1.0535,0.01368,Neurod2
XP_004864493.1,ENSMUSP00000129059,97.89,87.76,0.0097,0.7079,0.01366,Kctd6
XP_004867858.1,ENSMUSP00000090237,97.57,89.72,0.011,0.806,0.01364,Src
XP_004847119.1,ENSMUSP00000001569,96.72,88.37,0.0141,1.0373,0.01361,Flot1
XP_004872832.1,ENSMUSP00000001700,98.48,93.5,0.0063,0.4639,0.01359,Hoxc13
XP_004873894.1,ENSMUSP00000131648,97.01,92.54,0.0118,0.8663,0.01358,Gng13
XP_004839971.1,ENSMUSP00000087925,98.35,91.19,0.0079,0.5788,0.01357,Camk2b
XP_004852142.1,ENSMUSP00000122733,97.25,91.39,0.0109,0.8044,0.01357,Tnni2
XP_004842739.1,ENSMUSP00000014614,97.47,91.56,0.0105,0.7733,0.01355,Rnf166
XP_004836799.1,ENSMUSP00000136977,98.82,91.73,0.0054,0.402,0.01351,Mapk9
XP_004867577.1,ENSMUSP00000020057,99.14,92.27,0.0042,0.3135,0.01349,Lin7a
XP_004857960.1,ENSMUSP00000109931,98.73,91.05,0.0059,0.4339,0.01348,Cadm2
XP_004852130.1,ENSMUSP00000028599,99.02,93.31,0.0044,0.3264,0.01347,Cstf3
XP_004835712.1,ENSMUSP00000023507,99.29,93.57,0.0034,0.2541,0.01346,Gsk3b
XP_004858098.1,ENSMUSP00000029060,97.18,87.86,0.0133,0.9856,0.01345,Atp9a
XP_004836913.1,ENSMUSP00000021726,98.03,90.81,0.0084,0.6266,0.01344,Adssl1
XP_004865560.1,ENSMUSP00000131029,94.07,85.58,0.0277,2.0604,0.01343,Keap1
XP_004857539.1,ENSMUSP00000021273,99.14,94.54,0.0038,0.2804,0.01341,Vamp2
XP_004842107.1,ENSMUSP00000112741,99.34,95.14,0.003,0.2239,0.0134,Ube2w
XP_004857027.1,ENSMUSP00000119345,99.43,94.37,0.0028,0.2099,0.01339,Nlk
XP_004842201.1,ENSMUSP00000057664,98.58,90.41,0.0066,0.4952,0.01336,Rab2a
XP_004843675.1,ENSMUSP00000001125,98.1,90.26,0.0082,0.6152,0.01336,Kctd10
XP_004858772.1,ENSMUSP00000118179,98.94,91.45,0.0053,0.3977,0.01336,Copa
XP_004867983.1,ENSMUSP00000036206,98.21,90.63,0.008,0.5966,0.01335,Chmp4b
XP_004856375.1,ENSMUSP00000026699,98.91,92.52,0.0049,0.3683,0.01334,Mkln1
XP_004864647.1,ENSMUSP00000027367,98.08,89.4,0.0101,0.754,0.01334,Ctdsp1
XP_004869991.1,ENSMUSP00000020922,97.96,89.5,0.0088,0.6613,0.01333,Trib2
XP_004853562.1,ENSMUSP00000091831,99.43,95.59,0.0026,0.1946,0.0133,Zbtb18
XP_004863358.1,ENSMUSP00000008090,98.21,90.71,0.0092,0.6899,0.01328,Phox2a
XP_004859530.1,ENSMUSP00000017365,96.79,87.42,0.0152,1.1421,0.01327,Psmd3
XP_004846731.1,ENSMUSP00000024802,96.99,87.15,0.0129,0.9763,0.01326,Ppil1
XP_004851501.1,ENSMUSP00000060671,99.08,93.04,0.0042,0.3177,0.01324,Tead1
XP_004841529.1,ENSMUSP00000046557,94.44,85.19,0.0234,1.7717,0.01323,Gng12
XP_004867925.1,ENSMUSP00000006035,98.69,91.12,0.007,0.5292,0.01323,Ergic3
XP_004855358.1,ENSMUSP00000127325,98.25,88.74,0.0082,0.6189,0.01322,Agpat6
XP_004838551.1,ENSMUSP00000058730,98.3,90.78,0.0074,0.5625,0.01321,Pcgf5
XP_004846235.1,ENSMUSP00000090130,98.78,91.64,0.0056,0.4252,0.01321,Vps26a
XP_004855225.1,ENSMUSP00000025393,98.91,91.53,0.0051,0.3878,0.0132,Smad4
XP_004873793.1,ENSMUSP00000046654,97.96,89.12,0.0094,0.7122,0.0132,Snrnp25
XP_004852886.1,ENSMUSP00000026818,98.88,90.5,0.0057,0.4291,0.01318,Sec11a
XP_004860956.1,ENSMUSP00000026671,98.35,89.86,0.0075,0.5686,0.01318,Rptor
XP_004834175.1,ENSMUSP00000010201,98.16,89.47,0.0084,0.6397,0.01313,Nprl2
XP_004834147.1,ENSMUSP00000057543,98.03,91.46,0.0084,0.6414,0.01311,Gnai2
XP_004855637.1,ENSMUSP00000041826,97.5,90,0.0105,0.8003,0.01311,Coro2b
XP_004864090.1,ENSMUSP00000046766,98.73,91.39,0.0057,0.4368,0.01311,Hectd1
XP_004867515.1,ENSMUSP00000124611,94.38,87.5,0.0247,1.8897,0.01309,Cnih3
XP_004869472.1,ENSMUSP00000060054,98.64,90.94,0.0063,0.486,0.01306,Chd4
XP_004848826.1,ENSMUSP00000028342,97.48,91.88,0.0101,0.7716,0.01305,Ssna1
XP_004859285.1,ENSMUSP00000133844,96.73,90.01,0.0137,1.0496,0.01305,Ubtf
XP_004834715.1,ENSMUSP00000096755,98.11,94.76,0.0072,0.5494,0.01304,Sox2
XP_004849241.1,ENSMUSP00000046441,96.87,89.9,0.0137,1.053,0.01304,Zer1
XP_004859363.1,ENSMUSP00000119369,97.54,88.84,0.0107,0.8176,0.01304,Becn1
XP_004839550.1,ENSMUSP00000035908,98.5,90.17,0.0068,0.5204,0.01303,Chn2
XP_004849978.1,ENSMUSP00000001186,98.06,87.53,0.0087,0.6709,0.01302,Snrnp27
XP_004869262.1,ENSMUSP00000103319,98.39,90.77,0.0075,0.5783,0.01302,Trim2
XP_004873331.1,ENSMUSP00000078469,94.44,84.71,0.0257,1.9745,0.01301,Cherp
XP_004840967.1,ENSMUSP00000105587,97.14,86.67,0.0127,0.9774,0.01298,Nxt1
XP_004844727.1,ENSMUSP00000090277,98.79,91.5,0.0055,0.4272,0.01295,Pcgf1
XP_004853389.1,ENSMUSP00000027740,98.97,93.59,0.0044,0.3432,0.01295,Lhx4
XP_004859113.1,ENSMUSP00000066038,98.17,90.37,0.0086,0.6645,0.01294,Eif3k
XP_004843220.1,ENSMUSP00000043554,98.46,91.79,0.0067,0.5183,0.01293,Dok4
XP_004867443.1,ENSMUSP00000027906,98.25,88.94,0.0095,0.7332,0.01293,Esrrg
XP_004838474.1,ENSMUSP00000103687,98.81,93.65,0.0051,0.3932,0.01292,Fam219a
XP_004854267.1,ENSMUSP00000098677,98.97,92.48,0.0047,0.3661,0.01291,Rybp
XP_004853734.1,ENSMUSP00000009617,97.76,88.62,0.01,0.7714,0.0129,Kcnc4
XP_004850463.1,ENSMUSP00000030508,98.21,90.7,0.0077,0.5981,0.01287,Pax7
XP_004846753.1,ENSMUSP00000004990,98.33,89.63,0.0075,0.5824,0.01286,Mapk14
XP_004869842.1,ENSMUSP00000076971,96.05,86.06,0.019,1.483,0.01279,Ssrp1
XP_004864446.1,ENSMUSP00000087680,97.69,90.09,0.01,0.783,0.01278,Nt5dc2
XP_004845662.1,ENSMUSP00000055535,98.77,90.75,0.0057,0.4453,0.01277,Ddx17
XP_004867013.1,ENSMUSP00000003961,97.73,88.2,0.0104,0.817,0.01276,Ppfia3
XP_004863110.1,ENSMUSP00000132499,98.66,90.19,0.0062,0.4879,0.01275,Prkag1
XP_004871994.1,ENSMUSP00000038964,98.7,90.48,0.0061,0.4795,0.01274,Rbm3
XP_004860616.1,ENSMUSP00000037192,98.13,87.82,0.0087,0.6874,0.01271,Kcnj2
XP_004861626.1,ENSMUSP00000028795,98.82,90.66,0.0056,0.4395,0.01268,Rad51
XP_004870714.1,ENSMUSP00000132696,99.01,96.22,0.0039,0.3084,0.01268,Rasl10b
XP_004856288.1,ENSMUSP00000033070,98.25,88.72,0.0095,0.7509,0.01267,Kat8
XP_004859512.1,ENSMUSP00000099428,99.27,94.63,0.0041,0.3214,0.01267,Thra
XP_004860033.1,ENSMUSP00000028059,98.56,89.65,0.0068,0.5343,0.01266,Rsu1
XP_004846022.1,ENSMUSP00000126279,98.14,87.88,0.0087,0.691,0.01265,Ptprk
XP_004865942.1,ENSMUSP00000117160,96.66,83.89,0.0188,1.4889,0.01265,Sf3a2
XP_004843083.1,ENSMUSP00000005841,99.04,93.12,0.0043,0.3391,0.01264,Ctcf
XP_004835989.1,ENSMUSP00000028166,99.5,93.81,0.0037,0.2966,0.0126,Nr4a2
XP_004836666.1,ENSMUSP00000112782,97.86,87.54,0.01,0.7917,0.01259,Kif3a
XP_004861831.1,ENSMUSP00000041428,98.54,90.06,0.0068,0.54,0.01259,Prpf18
XP_004863456.1,ENSMUSP00000053384,98.66,89.61,0.0069,0.5504,0.01259,Trim3
XP_004861411.1,ENSMUSP00000000727,99.07,92.25,0.0044,0.3512,0.01258,Rab5b
XP_004843883.1,ENSMUSP00000113928,98.23,88.02,0.0083,0.6623,0.01256,Anapc7
XP_004843998.1,ENSMUSP00000031341,97.35,87.32,0.0118,0.9367,0.01256,Cdk2ap1
XP_004867046.1,ENSMUSP00000103365,98.4,90.43,0.007,0.557,0.01256,Rpl18
XP_004864622.1,ENSMUSP00000070878,97.87,91.21,0.0089,0.7091,0.01255,Fev
XP_004853007.1,ENSMUSP00000000275,98.44,87.97,0.0083,0.6634,0.01252,Glra3
XP_004862804.1,ENSMUSP00000021375,98.69,89.93,0.0062,0.4935,0.01251,Sec23a
XP_004834826.1,ENSMUSP00000097600,98.36,90.93,0.0071,0.5662,0.01247,Mb21d2
XP_004845117.1,ENSMUSP00000036288,98.5,88.85,0.0078,0.6286,0.01247,Cct2
XP_004858493.1,ENSMUSP00000050103,98.03,88.34,0.0089,0.7174,0.01247,Rnf152
XP_004836857.1,ENSMUSP00000055994,94.32,83.81,0.0292,2.3422,0.01246,Tmem121
XP_004850299.1,ENSMUSP00000022904,97.12,85.08,0.0138,1.1035,0.01246,Atp6v1c1
XP_004874036.1,ENSMUSP00000044305,98.79,90.85,0.0057,0.4577,0.01246,Cdc40
XP_004859181.1,ENSMUSP00000003529,98.32,90.28,0.0075,0.6021,0.01245,Paf1
XP_004846447.1,ENSMUSP00000068677,97.51,91.56,0.0101,0.8152,0.01242,Zcchc24
XP_004843190.1,ENSMUSP00000055919,99.14,93.33,0.0039,0.3131,0.0124,Csnk2a2
XP_004869722.1,ENSMUSP00000033040,99.08,92.4,0.0043,0.3458,0.01239,Pak1
XP_004857732.1,ENSMUSP00000042413,98.82,93.07,0.005,0.4075,0.01238,Dlx1
XP_004858873.1,ENSMUSP00000006478,98.66,91.82,0.006,0.4864,0.01234,Tmem147
XP_004869199.1,ENSMUSP00000060985,98.74,91.28,0.0056,0.4568,0.01233,Olfm3
XP_004843882.1,ENSMUSP00000099584,96.63,85.58,0.0145,1.1775,0.01232,Arpc3
XP_004847245.1,ENSMUSP00000040694,98.92,91.33,0.005,0.4074,0.01232,Rbpj
XP_004870082.1,ENSMUSP00000077438,98.73,89.5,0.0067,0.5466,0.0123,Cacnb4
XP_004855515.1,ENSMUSP00000009774,99.35,91.69,0.0046,0.3733,0.01227,Ppp2cb
XP_004867099.1,ENSMUSP00000096397,95.58,87.29,0.0204,1.6656,0.01224,Ehd2
XP_004872047.1,ENSMUSP00000041456,98.89,91.48,0.0051,0.4184,0.01224,Wdr45
XP_004836257.1,ENSMUSP00000065798,98.92,91.25,0.005,0.4117,0.01222,Smad5
XP_004868095.1,ENSMUSP00000108987,99.12,92.77,0.0041,0.3335,0.01222,Cab39
XP_004840549.1,ENSMUSP00000082827,98.5,88.65,0.0075,0.6179,0.01219,Smurf1
XP_004840279.1,ENSMUSP00000019638,98.76,91.2,0.0056,0.4638,0.01218,Cops6
XP_004866717.1,ENSMUSP00000039517,98.24,89.69,0.0078,0.6433,0.01217,Brsk1
XP_004874913.1,ENSMUSP00000086923,98.24,87.91,0.0098,0.8077,0.01212,Isy1
XP_004870005.1,ENSMUSP00000131480,95.33,87.9,0.0211,1.7393,0.01211,Kcnf1
XP_004845695.1,ENSMUSP00000038839,98.05,90.01,0.0091,0.7508,0.0121,Eif3l
XP_004872848.1,ENSMUSP00000042658,99.06,92.19,0.0044,0.3624,0.0121,Hnrnpa1
XP_004842963.1,ENSMUSP00000090844,99.27,93.25,0.0034,0.2836,0.01208,Ap1g1
XP_004871401.1,ENSMUSP00000037939,99.29,94.13,0.0032,0.2687,0.01207,Ube2q1
XP_004872150.1,ENSMUSP00000034848,98.85,91.57,0.0052,0.4311,0.01207,Psma4
XP_004849151.1,ENSMUSP00000052826,96.47,89.87,0.0141,1.1714,0.01205,Fam78a
XP_004839654.1,ENSMUSP00000020856,98.81,91.09,0.0054,0.4508,0.01204,Bzw2
XP_004864170.1,ENSMUSP00000010520,98.77,90.12,0.0058,0.4817,0.01204,Nedd8
XP_004840065.1,ENSMUSP00000016088,97.26,87.74,0.0131,1.0855,0.01203,Gatsl2
XP_004838428.1,ENSMUSP00000100040,98.15,90.12,0.0081,0.6729,0.01202,Mob3b
XP_004863056.1,ENSMUSP00000023759,99.16,92.26,0.004,0.3348,0.01202,Smarcd1
XP_004843884.1,ENSMUSP00000031423,98.85,90.5,0.0055,0.4546,0.012,Atp2a2
XP_004868856.1,ENSMUSP00000049116,97.85,90.15,0.0091,0.7607,0.01198,Alkbh5
XP_004840434.1,ENSMUSP00000031565,96.55,90.94,0.0145,1.2143,0.01196,Fscn1
XP_004921220.1,ENSMUSP00000100062,99.29,93.99,0.0033,0.2728,0.01196,Ccnc
XP_004866064.1,ENSMUSP00000126192,97.16,87.78,0.0128,1.0743,0.01192,Ptbp1
XP_004874906.1,ENSMUSP00000032454,97.66,89.82,0.0105,0.8844,0.01191,Slc6a1
XP_004834941.1,ENSMUSP00000007212,98.68,89.46,0.0063,0.5273,0.01189,Psmd2
XP_004863125.1,ENSMUSP00000003442,98.97,92.84,0.0046,0.3833,0.01188,Cacnb3
